CVEGEO,suelo_arcilloso,suelo_arenoso,suelo_fertil,suelo_limitado,nomestado
07019,0.0,10.370489775514459,89.62951022448554,0.0,CHIAPAS
07020,0.0,93.44506719275543,0.0,6.554932807244566,CHIAPAS
07021,80.6174479044177,19.382552095582298,0.0,0.0,CHIAPAS
07022,0.0,0.0,100.0,0.0,CHIAPAS
07023,0.0,49.10160157997116,50.898398420028855,0.0,CHIAPAS
07024,0.0,0.0,100.0,0.0,CHIAPAS
07025,100.0,0.0,0.0,0.0,CHIAPAS
07026,0.0,7.298845745225341,92.70115425477466,0.0,CHIAPAS
07027,0.0,94.19286443693287,5.807135563067134,0.0,CHIAPAS
07028,0.0,100.0,0.0,0.0,CHIAPAS
07029,0.0,100.0,0.0,0.0,CHIAPAS
07030,0.0,55.39859859623901,0.0,44.60140140376099,CHIAPAS
07031,0.3427206632835776,93.65739856951149,5.9998807672049645,0.0,CHIAPAS
07032,0.0,0.0,1.0865262755684575,98.91347372443154,CHIAPAS
07033,100.0,0.0,0.0,0.0,CHIAPAS
07034,0.0,100.0,0.0,0.0,CHIAPAS
07035,0.0,0.0,0.0,0.0,CHIAPAS
07036,0.0,0.0,0.0,100.0,CHIAPAS
07037,0.0,0.0,45.27547349451526,44.06481154695733,CHIAPAS
07038,0.0,0.0,100.0,0.0,CHIAPAS
07039,0.0,0.0,100.0,0.0,CHIAPAS
07040,0.0,0.0,64.37257806251252,35.627421937487476,CHIAPAS
07041,0.0,63.1438543667162,36.8561456332838,0.0,CHIAPAS
07042,96.50968229900754,0.0,3.4903177009924673,0.0,CHIAPAS
07043,96.40011797613529,0.0,3.5998820238647107,0.0,CHIAPAS
07044,0.0,51.07523371116651,48.92476628883351,0.0,CHIAPAS
07045,99.03802361229287,0.0,0.9619763877071387,0.0,CHIAPAS
07046,0.0,100.0,0.0,0.0,CHIAPAS
07047,71.82795125921264,1.5632710333910387,26.608777707396314,0.0,CHIAPAS
07048,0.0,0.0,100.0,0.0,CHIAPAS
07049,12.083722676580946,79.13152453092846,8.784752792490604,0.0,CHIAPAS
07050,3.881871120124709,96.11812887987529,0.0,0.0,CHIAPAS
07051,0.0,51.21205742486003,38.21260473751507,10.575337837624902,CHIAPAS
07052,2.089586806913433,63.45622782218966,34.454185370896916,0.0,CHIAPAS
07053,0.0,0.0,0.0,23.568893169630496,CHIAPAS
07054,0.0,0.0,95.83664513330696,0.0,CHIAPAS
07055,0.0,0.0,0.0,0.0,CHIAPAS
07056,0.0,6.9388857143018265,93.06111428569818,0.0,CHIAPAS
07057,0.0,0.0,0.0,86.41246247847124,CHIAPAS
07058,0.0,100.0,0.0,0.0,CHIAPAS
07059,16.326031926845317,75.35959954245286,8.314368530701824,0.0,CHIAPAS
07060,100.0,0.0,0.0,0.0,CHIAPAS
07061,0.719267631389681,96.8685464388575,0.9167421601101875,1.4954437696426286,CHIAPAS
07062,31.819140523476925,0.0,67.4994231915275,0.6814362849955649,CHIAPAS
07063,0.0,100.0,0.0,0.0,CHIAPAS
07064,0.0,0.0,100.0,0.0,CHIAPAS
07065,4.223618916042216,95.77638108395777,0.0,0.0,CHIAPAS
07066,0.0,0.0,100.0,0.0,CHIAPAS
07067,100.0,0.0,0.0,0.0,CHIAPAS
07068,29.32729173512094,0.0,70.67270826487906,0.0,CHIAPAS
07069,0.0,56.978694483484645,43.021305516515355,0.0,CHIAPAS
07070,0.0,0.0,0.0,100.0,CHIAPAS
07071,0.0,0.0,67.81814558913389,32.18185441086611,CHIAPAS
07072,17.761168310592616,0.0,82.23883168940739,0.0,CHIAPAS
07073,100.0,0.0,0.0,0.0,CHIAPAS
07074,0.03713834643377688,0.0,99.96286165356622,0.0,CHIAPAS
07075,0.0,1.6403946028693939,98.35960539713061,0.0,CHIAPAS
07076,29.62455578687892,0.0,70.37544421312109,0.0,CHIAPAS
07077,3.561213453714465,96.43878654628554,0.0,0.0,CHIAPAS
07078,0.0,2.365270581724833,97.63472941827517,0.0,CHIAPAS
07079,0.010815132472404069,99.9891848675276,0.0,0.0,CHIAPAS
07080,0.0,0.0,0.0,100.0,CHIAPAS
07081,0.0,0.0,100.0,0.0,CHIAPAS
07082,0.0,7.658087552391112,92.34191244760889,0.0,CHIAPAS
07083,0.0,48.29946180780965,51.70053819219036,0.0,CHIAPAS
07084,100.0,0.0,0.0,0.0,CHIAPAS
07085,0.0,100.0,0.0,0.0,CHIAPAS
07086,0.0,100.0,0.0,0.0,CHIAPAS
07087,0.0,0.0,0.0,0.0,CHIAPAS
07088,62.60023705535212,0.0,37.39976294464788,0.0,CHIAPAS
07089,0.0,0.0,4.205668734557462,7.638731307085511,CHIAPAS
07090,100.0,0.0,0.0,0.0,CHIAPAS
07091,100.0,0.0,0.0,0.0,CHIAPAS
07092,91.64335405050262,2.067730125777522,6.288915823719851,0.0,CHIAPAS
07093,0.0,0.0,100.0,0.0,CHIAPAS
07094,0.0,3.5377148238291185,96.46228517617088,0.0,CHIAPAS
07096,52.38099909053742,16.419761748680283,31.199239160782298,0.0,CHIAPAS
07097,0.0,51.77255683748129,48.22744316251871,0.0,CHIAPAS
07098,0.0,99.31517978874324,0.6848202112567551,0.0,CHIAPAS
07099,0.0,93.19530852669983,6.804691473300162,0.0,CHIAPAS
07100,77.07455363492592,10.623718262681527,12.301728102392563,0.0,CHIAPAS
07101,0.0,100.0,0.0,0.0,CHIAPAS
07102,0.0,0.0,0.0,0.0,CHIAPAS
07103,0.0,0.0,2.725687988701276,97.27431201129872,CHIAPAS
07104,0.0,29.729992045887982,70.27000795411202,0.0,CHIAPAS
07105,0.0,0.0,0.0,0.0,CHIAPAS
07106,0.0,87.88830063492614,12.111699365073862,0.0,CHIAPAS
07107,0.0,100.00000000000001,0.0,0.0,CHIAPAS
07108,0.0,100.0,0.0,0.0,CHIAPAS
07109,5.580709058196845,27.18202887404646,67.2372620677567,0.0,CHIAPAS
07110,0.0,70.75711115236086,29.242888847639136,0.0,CHIAPAS
07111,0.0,0.0,100.0,0.0,CHIAPAS
07112,0.0,0.0,100.0,0.0,CHIAPAS
07113,0.0,81.77039930814723,18.229600691852777,0.0,CHIAPAS
07114,100.0,0.0,0.0,0.0,CHIAPAS
07115,52.14587333777205,47.85412666222794,0.0,0.0,CHIAPAS
07116,100.0,0.0,0.0,0.0,CHIAPAS
07117,0.0,66.19840019995047,0.0,33.80159980004952,CHIAPAS
07118,0.0,0.0,100.0,0.0,CHIAPAS
07119,0.0,46.53146760155115,53.468532398448836,0.0,CHIAPAS
07120,0.0,1.0005260649960503,0.0,98.99947393500395,CHIAPAS
07121,81.85717771449193,0.0,18.142822285508085,0.0,CHIAPAS
07122,0.0,100.0,0.0,0.0,CHIAPAS
07123,0.0,100.0,0.0,0.0,CHIAPAS
07124,1.5757643047588858,10.432145553165626,49.46363928548842,38.52845085658706,CHIAPAS
07125,0.0,0.0,0.0,100.0,CHIAPAS
08001,0.0,30.368551257699863,0.0,69.63144874230014,CHIHUAHUA
08002,0.0,39.09317463029562,0.0,60.90682536970438,CHIHUAHUA
08003,0.0,2.8229890922345415,0.013112732720393367,97.16389817504506,CHIHUAHUA
08004,0.0,0.0,0.0,100.0,CHIHUAHUA
08005,0.0,45.94929167150522,0.0,54.05070832849478,CHIHUAHUA
08006,0.0,49.78052561600993,50.21947438399006,0.0,CHIHUAHUA
08007,0.0,58.11405898113233,41.88594101886767,0.0,CHIHUAHUA
08008,0.0,100.0,0.0,0.0,CHIHUAHUA
08009,0.0,90.82461513924292,9.175384860757067,0.0,CHIHUAHUA
08010,0.0,7.222443287013867,23.150373150873467,69.62718356211268,CHIHUAHUA
08011,0.0,55.122858284372825,0.0,44.877141715627175,CHIHUAHUA
08012,0.0,51.23039864595275,48.76960135404725,0.0,CHIHUAHUA
08013,0.0,3.1454316746235396,88.34865647320665,8.505911852169813,CHIHUAHUA
08014,0.0,14.820991446943719,12.116372445862655,73.06263610719363,CHIHUAHUA
08015,0.0,40.27199134260764,0.0,59.72800865739236,CHIHUAHUA
08016,0.0,56.433162972382846,0.0,43.566837027617154,CHIHUAHUA
08017,0.0,10.182435844048722,89.81756415595129,0.0,CHIHUAHUA
08018,0.0,14.065561091671395,85.93443890832859,0.0,CHIHUAHUA
08019,0.0,59.524639281688835,2.443311643976102,38.03204907433507,CHIHUAHUA
08020,0.0,100.0,0.0,0.0,CHIHUAHUA
08021,0.0,0.03382017173399376,0.0,99.96617982826602,CHIHUAHUA
08022,0.0,47.94173219557655,52.05826780442346,0.0,CHIHUAHUA
