municipio,suelo_arcilloso,suelo_arenoso,suelo_fertil,suelo_limitado
IGUALA DE LA INDEPENDENCIA,0.0,74.30675794174324,25.693242058256764,0.0
TEPECOACUILCO DE TRUJANO,0.0,95.71587586564685,4.284124134353149,0.0
ATENANGO DEL RÍO,0.0,99.99764873452747,0.002351265472534529,0.0
COPALILLO,0.0,100.0,0.0,0.0
HUITZUCO DE LOS FIGUEROA,0.0,66.28379368492125,33.71620631507875,0.0
COCULA,0.0,100.0,0.0,0.0
APAXTLA,0.0,100.00000000000001,0.0,0.0
CUETZALA DEL PROGRESO,0.0,91.02061825841336,8.97938174158664,0.0
GENERAL CANUTO A. NERI,0.0,100.0,0.0,0.0
PEDRO ASCENCIO ALQUISIRAS,0.0,45.957732263145246,54.04226773685474,0.0
TELOLOAPAN,0.0,99.91777513734253,0.08222486265747529,0.0
IXCATEOPAN DE CUAUHTÉMOC,0.0,69.22677281784021,30.77322718215978,0.0
PILCAYA,0.0,0.0,100.0,0.0
TAXCO DE ALARCÓN,0.0,37.920332510576934,62.07966748942306,0.0
TETIPAC,0.0,0.14015891049460336,99.8598410895054,0.0
HUAZALINGO,0.0,100.0,0.0,0.0
HUEJUTLA DE REYES,14.293530384632735,85.70646961536727,0.0,0.0
ATLAPEXCO,0.0,100.0,0.0,0.0
HUAUTLA,7.161214078262487,92.83878592173751,0.0,0.0
XOCHIATIPAN,0.0,78.43273455398977,21.56726544601022,0.0
YAHUALICA,0.0,95.7602024095017,4.239797590498294,0.0
JALTOCÁN,0.0,100.0,0.0,0.0
SAN FELIPE ORIZATLÁN,22.787068570376213,77.2129314296238,0.0,0.0
ELOXOCHITLÁN,0.0,0.0,100.0,0.0
JUÁREZ HIDALGO,0.0,3.7470225018061734,96.25297749819383,0.0
MOLANGO DE ESCAMILLA,0.0,15.905743177799772,84.09425682220024,0.0
TLAHUILTEPA,0.0,23.944467494033745,76.05553250596626,0.0
XOCHICOATLÁN,0.0,45.434489919671826,54.56551008032818,0.0
METZTITLÁN,0.0,0.0,100.0,0.0
CALNALI,0.0,98.66346945053348,1.3365305494665072,0.0
LOLOTLA,0.0,60.95826718374872,39.041732816251276,0.0
TEPEHUACÁN DE GUERRERO,0.0,71.13146466378114,28.868535336218866,0.0
TLANCHINOL,0.0,100.0,0.0,0.0
SAN AGUSTÍN METZQUITITLÁN,0.0,0.0,100.0,0.0
TIANGUISTENGO,0.0,67.7822605492117,32.2177394507883,0.0
ZACUALTIPÁN DE ÁNGELES,0.0,1.9156979863865449,98.08430201361347,0.0
ACATLÁN,0.0,0.0,100.0,0.0
ACAXOCHITLÁN,0.0,0.0,100.0,0.0
CUAUTEPEC DE HINOJOSA,0.0,0.0,100.0,0.0
SANTIAGO TULANTEPEC DE LUGO GUERRERO,0.0,0.0,100.0,0.0
SINGUILUCAN,0.0,0.0,100.0,0.0
TULANCINGO DE BRAVO,0.0,0.0,100.0,0.0
AGUA BLANCA DE ITURBIDE,0.0,0.0,100.0,0.0
HUEHUETLA,0.030687716384089,0.0,99.9693122836159,0.0
METEPEC,0.0,0.0,100.0,0.0
SAN BARTOLO TUTOTEPEC,0.0,0.0,100.0,0.0
TENANGO DE DORIA,0.0,0.0,100.0,0.0
EPAZOYUCAN,0.0,0.0,100.0,0.0
PACHUCA DE SOTO,0.0,0.0,100.0,0.0
MINERAL DE LA REFORMA,0.0,0.0,100.0,0.0
SAN AGUSTÍN TLAXIACA,0.0,0.0,100.0,0.0
VILLA DE TEZONTEPEC,0.0,0.0,100.0,0.0
TIZAYUCA,0.0,0.0,100.0,0.0
TOLCAYUCA,0.0,0.0,100.0,0.0
ZAPOTLÁN DE JUÁREZ,0.0,0.0,100.0,0.0
ZEMPOALA,0.0,0.0,100.0,0.0
ATOTONILCO EL GRANDE,0.0,0.0,100.0,0.0
HUASCA DE OCAMPO,0.0,0.0,100.0,0.0
MINERAL DEL CHICO,0.0,0.0,100.0,0.0
MINERAL DEL MONTE,0.0,0.0,100.0,0.0
OMITLÁN DE JUÁREZ,0.0,0.0,100.0,0.0
ALMOLOYA,0.0,0.0,99.99999999999999,0.0
APAN,0.0,0.0,100.0,0.0
EMILIANO ZAPATA,0.0,0.0,100.0,0.0
TEPEAPULCO,0.0,0.0,100.0,0.0
TLANALAPA,0.0,0.0,100.0,0.0
ALFAJAYUCAN,0.0,0.0,100.0,0.0
CARDONAL,0.0,68.20990334407092,31.790096655929084,0.0
IXMIQUILPAN,0.0,38.133128189643,61.866871810357004,0.0
TASQUILLO,0.0,9.959569402818282,90.04043059718173,0.0
CHILCUAUTLA,0.0,0.0,100.0,0.0
ACTOPAN,0.0,0.0,100.0,0.0
EL ARENAL,0.0,0.0,100.0,0.0
FRANCISCO I. MADERO,0.0,0.0,100.0,0.0
SAN SALVADOR,0.0,1.8931110522128407,98.10688894778717,0.0
SANTIAGO DE ANAYA,0.0,37.850261735255394,62.149738264744606,0.0
MIXQUIAHUALA DE JUÁREZ,0.0,0.0,100.0,0.0
PROGRESO DE OBREGÓN,0.0,0.0,100.0,0.0
TEZONTEPEC DE ALDAMA,0.0,0.0,100.0,0.0
AJACUBA,0.0,0.0,100.0,0.0
ATITALAQUIA,0.0,0.0,100.0,0.0
ATOTONILCO DE TULA,0.0,0.0,100.0,0.0
TETEPANGO,0.0,0.0,100.0,0.0
TLAHUELILPAN,0.0,0.0,100.0,0.0
TLAXCOAPAN,0.0,0.0,100.0,0.0
TEPEJI DEL RÍO DE OCAMPO,0.0,0.0,100.0,0.0
TEPETITLÁN,0.0,0.0,100.0,0.0
TULA DE ALLENDE,0.0,0.0,100.0,0.0
CHAPULHUACÁN,0.0,87.38790924752426,12.612090752475735,0.0
JACALA DE LEDEZMA,0.0,49.264750650048626,50.735249349951374,0.0
LA MISIÓN,0.0,60.48869836855396,39.51130163144604,0.0
PISAFLORES,0.0,100.0,0.0,0.0
NICOLÁS FLORES,0.0,64.91403281294737,35.08596718705264,0.0
PACULA,0.0,99.8055686937388,0.19443130626118446,0.0
ZIMAPÁN,0.0,62.17557834733998,37.824421652660014,0.0
CHAPANTONGO,0.0,0.0,100.0,0.0
HUICHAPAN,0.0,0.0,100.0,0.0
NOPALA DE VILLAGRÁN,0.0,0.0,100.0,0.0
TECOZAUTLA,0.0,0.0,100.0,0.0
CUQUÍO,0.0,0.0,100.0,0.0
IXTLAHUACÁN DEL RÍO,0.0,0.0,100.0,0.0
SAN CRISTÓBAL DE LA BARRANCA,0.0,0.0,100.0,0.0
ZAPOPAN,0.0,0.0,100.0,0.0
ACATLÁN DE JUÁREZ,0.0,0.0,100.0,0.0
TLAJOMULCO DE ZÚÑIGA,0.0,0.0,100.0,0.0
SAN PEDRO TLAQUEPAQUE,0.0,0.0,100.0,0.0
VILLA CORONA,0.0,0.0,100.0,0.0
EL SALTO,0.0,0.0,100.0,0.0
TONALÁ,0.0,0.0,100.0,0.0
ZAPOTLANEJO,0.0,0.0,100.0,0.0
JALOSTOTITLÁN,47.625969867803185,0.0,52.374030132196815,0.0
SAN JUAN DE LOS LAGOS,66.3474964506787,0.0,33.65250354932128,0.0
CAÑADAS DE OBREGÓN,3.0808438757146996,0.0,96.91915612428531,0.0
ENCARNACIÓN DE DÍAZ,97.46411945666648,0.0,0.0,2.535880543333518
TEOCALTICHE,98.51299099478594,0.0,1.487009005214068,0.0
VILLA HIDALGO,96.2085685118973,0.0,3.791431488102701,0.0
LAGOS DE MORENO,67.77687985344433,0.0,15.713056085938494,16.510064060617186
OJUELOS DE JALISCO,1.2733048053139098,0.0,9.048655589087097,89.678039605599
SAN DIEGO DE ALEJANDRÍA,81.36982204473689,0.0,18.6301779552631,0.0
SAN JULIÁN,26.967053555474273,0.0,73.03294644452572,0.0
UNIÓN DE SAN ANTONIO,99.85864269606041,0.0,0.14135730393958937,0.0
ARANDAS,0.0,0.0,99.99999999999999,0.0
JESÚS MARÍA,0.0,0.0,100.0,0.0
SAN MIGUEL EL ALTO,17.883661582670175,0.0,82.11633841732983,0.0
MEXTICACÁN,52.82997611947236,0.0,47.17002388052763,0.0
YAHUALICA DE GONZÁLEZ GALLO,0.0,0.0,100.0,0.0
ACATIC,0.0,0.0,100.0,0.0
TEPATITLÁN DE MORELOS,0.0,0.0,100.0,0.0
VALLE DE GUADALUPE,13.96010891107992,0.0,86.03989108892009,0.0
AMATITÁN,0.0,0.0,100.0,0.0
HOSTOTIPAQUILLO,0.0,0.0,100.0,0.0
MAGDALENA,0.0,0.0,100.0,0.0
TEQUILA,0.0,0.0,100.00000000000001,0.0
AHUALULCO DE MERCADO,0.0,0.0,100.0,0.0
SAN JUANITO DE ESCOBEDO,0.0,0.0,100.0,0.0
ETZATLÁN,0.0,0.0,100.0,0.0
SAN MARCOS,0.0,0.0,100.0,0.0
TALA,0.0,0.0,100.0,0.0
TEUCHITLÁN,0.0,0.0,100.0,0.0
AMECA,0.0,0.0,100.0,0.0
COCULA,0.0,0.0,100.0,0.0
SAN MARTÍN HIDALGO,0.0,0.0,100.0,0.0
ATENGUILLO,0.0,100.0,0.0,0.0
GUACHINANGO,0.0,66.87246039235231,33.12753960764769,0.0
MIXTLÁN,0.0,88.16554311727076,11.834456882729242,0.0
MASCOTA,0.0,94.76657269839785,5.233427301602137,0.0
SAN SEBASTIÁN DEL OESTE,0.0,47.17199306158584,52.82800693841418,0.0
TALPA DE ALLENDE,0.0,99.37159329576949,0.6284067042305065,0.0
TOMATLÁN,0.0,63.61085759548839,36.38914240451162,0.0
CUAUTITLÁN DE GARCÍA BARRAGÁN,0.0,100.0,0.0,0.0
LA HUERTA,0.0,100.0,0.0,0.0
CASIMIRO CASTILLO,0.0,95.37909622911927,4.620903770880746,0.0
VILLA PURIFICACIÓN,0.0,99.55941447863323,0.44058552136677176,0.0
CIHUATLÁN,0.0,100.0,0.0,0.0
CABO CORRIENTES,0.0,12.157900322549086,87.84209967745092,0.0
PUERTO VALLARTA,0.0,19.968244199649725,80.03175580035027,0.0
AYUTLA,0.0,64.6689998109976,35.33100018900239,0.0
CUAUTLA,0.0,75.24297046074304,24.75702953925695,0.0
EJUTLA,0.0,60.71276464709501,39.287235352904986,0.0
UNIÓN DE TULA,0.0,0.23784487434018345,99.76215512565983,0.0
ATENGO,0.0,12.999495977511586,87.0005040224884,0.0
JUCHITLÁN,0.0,64.55901274191285,35.44098725808714,0.0
TECOLOTLÁN,0.0,32.31617198898923,67.68382801101076,0.0
TENAMAXTLÁN,0.0,2.5385929755774517,97.46140702442256,0.0
AUTLÁN DE NAVARRO,0.0,34.441254785808155,65.55874521419184,0.0
EL GRULLO,0.0,15.125517137938433,84.87448286206157,0.0
EL LIMÓN,0.0,64.2876755010455,35.71232449895451,0.0
TONAYA,0.0,100.0,0.0,0.0
TUXCACUESCO,0.0,99.19311727239042,0.8068827276095746,0.0
LA BARCA,100.0,0.0,0.0,0.0
JAMAY,100.0,0.0,0.0,0.0
JUANACATLÁN,0.0,0.0,100.0,0.0
OCOTLÁN,100.0,0.0,0.0,0.0
PONCITLÁN,60.942074394822555,0.0,39.05792560517745,0.0
ZAPOTLÁN DEL REY,50.85179175220318,0.0,49.14820824779683,0.0
ATOTONILCO EL ALTO,36.18392735714122,0.0,63.816072642858785,0.0
TOTOTLÁN,26.616142394960296,0.0,73.38385760503971,0.0
CHAPALA,61.42672141207582,0.0,38.57327858792418,0.0
IXTLAHUACÁN DE LOS MEMBRILLOS,0.0,0.0,100.0,0.0
JOCOTEPEC,8.92899961842298,0.0,91.07100038157702,0.0
TIZAPÁN EL ALTO,100.0,0.0,0.0,0.0
TUXCUECA,82.31034370682613,0.0,17.689656293173865,0.0
AYOTLÁN,26.822169708799365,0.0,73.17783029120064,0.0
DEGOLLADO,20.912356490554792,0.0,79.0876435094452,0.0
AMACUECA,0.0,2.230077220579378,97.76992277942061,0.0
ATOYAC,3.860082264373319,0.0,96.13991773562668,0.0
TECHALUTA DE MONTENEGRO,0.0,2.9121511612635236,97.08784883873648,0.0
TEOCUITATLÁN DE CORONA,16.569654063089587,0.0,83.43034593691043,0.0
ZACOALCO DE TORRES,0.0,0.0,100.0,0.0
ATEMAJAC DE BRIZUELA,0.0,53.03507370204328,46.96492629795673,0.0
CHIQUILISTLÁN,0.0,100.0,0.0,0.0
TAPALPA,0.0,89.95220672956444,10.047793270435559,0.0
CONCEPCIÓN DE BUENOS AIRES,94.85903951414008,0.0,5.140960485859916,0.0
LA MANZANILLA DE LA PAZ,100.0,0.0,0.0,0.0
MAZAMITLA,36.74666437649656,0.0,63.25333562350344,0.0
QUITUPAN,37.23164942836187,0.0,62.76835057163814,0.0
VALLE DE JUÁREZ,43.50729309030237,0.0,56.492706909697624,0.0
TAMAZULA DE GORDIANO,5.359016018787888,0.0,94.64098398121212,0.0
TONILA,0.0,99.27035422776002,0.7296457722399805,0.0
TUXPAN,0.0,40.866266015399624,59.13373398460037,0.0
ZAPOTILTIC,0.0,0.0,100.0,0.0
ZAPOTLÁN EL GRANDE,0.0,10.291876955994821,89.70812304400518,0.0
GÓMEZ FARÍAS,3.347908691953366,0.0,96.65209130804664,0.0
SAYULA,0.0,1.7639206441326156,98.23607935586739,0.0
SAN GABRIEL,0.0,98.54432907638213,1.4556709236178504,0.0
PIHUAMO,0.0,54.62465344063631,45.375346559363685,0.0
TECALITLÁN,0.0,7.206796483195806,92.7932035168042,0.0
JILOTLÁN DE LOS DOLORES,26.72812121902296,27.54540712893046,45.5472467208375,0.0
SANTA MARÍA DEL ORO,1.5263187188633554,2.109821594933104,96.36385968620354,0.0
TOLIMÁN,0.0,100.0,0.0,0.0
ZAPOTITLÁN DE VADILLO,0.0,100.0,0.0,0.0
COLOTLÁN,0.0,0.0,84.47692709230932,0.0
HUEJÚCAR,0.0,0.0,25.351219645414368,0.0
SANTA MARÍA DE LOS ÁNGELES,0.0,0.0,2.250499188218056,0.0
TOTATICHE,0.0,0.0,100.0,0.0
VILLA GUERRERO,0.0,0.0,100.0,0.0
HUEJUQUILLA EL ALTO,0.0,0.0,100.0,0.0
MEZQUITIC,0.0,40.42093241537199,59.57906758462802,0.0
BOLAÑOS,0.0,2.0547386155400376,97.94526138445997,0.0
CHIMALTITÁN,0.0,0.0,100.0,0.0
SAN MARTÍN DE BOLAÑOS,0.0,0.0,100.0,0.0
HUIXQUILUCAN,0.0,0.0,47.653547055116725,0.0
LERMA,35.3753679826254,0.0,0.0,0.0
OCOYOACAC,9.153583205859821,0.0,0.0,0.0
SAN MATEO ATENCO,100.0,0.0,0.0,0.0
ALMOLOYA DE JUÁREZ,72.34803317475826,0.0,0.0,0.0
ZINACANTEPEC,31.68783444406211,0.0,0.0,0.0
JOQUICINGO,0.0,0.0,0.0,0.0
RAYÓN,98.67350499396464,0.0,0.0,0.0
SAN ANTONIO LA ISLA,100.0,0.0,0.0,0.0
TENANGO DEL VALLE,25.780439059003175,0.0,0.0,0.0
METEPEC,97.42719135706272,0.0,0.0,0.0
TOLUCA,84.88801284672323,0.0,0.0,0.0
TEMOAYA,71.14164205185527,0.0,0.0,0.0
ALMOLOYA DEL RÍO,12.919467365437857,0.0,0.0,0.0
ATIZAPÁN,15.14276348438847,0.0,0.0,0.0
CAPULHUAC,2.8629307588089485,0.0,0.0,0.0
XALATLACO,0.0,0.0,0.0,0.0
TEXCALYACAC,13.480140537935196,0.0,0.0,0.0
TIANGUISTENCO,3.827626621514081,0.0,0.0,0.0
CALIMAYA,76.00165948571427,0.0,0.0,0.0
CHAPULTEPEC,88.93550289869378,0.0,0.0,0.0
MEXICALTZINGO,100.0,0.0,0.0,0.0
OTZOLOTEPEC,52.93989317406499,0.0,0.0,0.0
XONACATLÁN,17.80986412907901,0.0,0.0,0.0
APAXCO,0.0,0.0,100.0,0.0
HUEYPOXTLA,0.0,0.0,100.0,0.0
JALTENCO,0.0,0.0,100.0,0.0
NEXTLALPAN,0.0,0.0,100.0,0.0
TECÁMAC,0.0,0.0,100.0,0.0
TEQUIXQUIAC,0.0,0.0,100.0,0.0
ZUMPANGO,0.0,0.0,100.0,0.0
TONANITLA,0.0,0.0,100.0,0.0
ACOLMAN,0.0,0.0,100.0,0.0
AXAPUSCO,0.0,0.0,100.0,0.0
NOPALTEPEC,0.0,0.0,100.0,0.0
OTUMBA,0.0,0.0,100.0,0.0
SAN MARTÍN DE LAS PIRÁMIDES,0.0,0.0,100.0,0.0
TEMASCALAPA,0.0,0.0,100.0,0.0
TEOTIHUACÁN,0.0,0.0,100.0,0.0
TEZOYUCA,0.0,0.0,100.0,0.0
COYOTEPEC,0.0,0.0,100.0,0.0
CUAUTITLÁN,0.0,0.0,100.0,0.0
HUEHUETOCA,0.0,0.0,100.0,0.0
MELCHOR OCAMPO,0.0,0.0,100.0,0.0
TEOLOYUCAN,0.0,0.0,100.0,0.0
TEPOTZOTLÁN,0.0,0.0,100.0,0.0
TULTEPEC,0.0,0.0,100.0,0.0
TULTITLÁN,0.0,0.0,100.0,0.0
CUAUTITLÁN IZCALLI,0.0,0.0,100.0,0.0
ATIZAPÁN DE ZARAGOZA,0.0,0.0,100.0,0.0
ISIDRO FABELA,0.0,0.0,37.11945597863439,0.0
JILOTZINGO,0.0,0.0,42.221357448537645,0.0
NAUCALPAN DE JUÁREZ,0.0,0.0,88.72781269629797,0.0
NICOLÁS ROMERO,0.0,0.0,83.92495022916596,0.0
TLALNEPANTLA DE BAZ,0.0,0.0,100.0,0.0
ATENCO,0.0,0.0,100.0,0.0
COACALCO DE BERRIOZÁBAL,0.0,0.0,100.0,0.0
CHIAUTLA,0.0,0.0,100.0,0.0
CHICONCUAC,0.0,0.0,100.0,0.0
ECATEPEC DE MORELOS,0.0,0.0,100.0,0.0
PAPALOTLA,0.0,0.0,100.0,0.0
TEPETLAOXTOC,0.0,13.423278667007727,86.57672133299228,0.0
TEXCOCO,0.0,34.368623025172894,65.63137697482709,0.0
CHICOLOAPAN,0.0,2.531880615418272e-05,99.99997468119385,0.0
CHIMALHUACÁN,0.0,0.0,100.0,0.0
IXTAPALUCA,0.0,59.39043692786018,40.609563072139814,0.0
LA PAZ,0.0,0.0,100.0,0.0
COCOTITLÁN,0.0,100.0,0.0,0.0
CHALCO,0.0,84.21224953039142,15.78775046960858,0.0
VALLE DE CHALCO SOLIDARIDAD,0.0,33.8906674953422,66.10933250465779,0.0
AMECAMECA,0.0,100.0,0.0,0.0
AYAPANGO,0.0,100.0,0.0,0.0
TLALMANALCO,0.0,100.0,0.0,0.0
JUCHITEPEC,0.0,41.523967398662954,0.0,0.0
TEMAMATLA,0.0,100.0,0.0,0.0
TENANGO DEL AIRE,0.0,100.0,0.0,0.0
ATLAUTLA,0.0,100.0,0.0,0.0
ECATZINGO,0.0,100.0,0.0,0.0
OZUMBA,0.0,98.41724751280547,0.0,0.0
TEPETLIXPA,0.0,33.949610201611605,0.0,0.0
LUVIANOS,0.0,58.74345507809095,41.25654492190905,0.0
SAN SIMÓN DE GUERRERO,0.0,0.0,79.23808254904489,0.0
TEMASCALTEPEC,0.0,0.0,32.05085340133592,0.0
TEJUPILCO,0.0,62.07186444827424,35.117890191965444,0.0
AMATEPEC,0.0,89.15468657999378,10.845313420006224,0.0
TLATLAYA,0.0,93.30340522230622,6.696594777693771,0.0
SAN FELIPE DEL PROGRESO,68.26728024592403,0.0,0.0,0.0
SAN JOSÉ DEL RINCÓN,3.726460154381042,0.0,0.0,0.0
ATLACOMULCO,9.542728371818635,0.0,90.45727162818136,0.0
IXTLAHUACA,86.7382243113603,0.0,4.427163737351035,0.0
TEMASCALCINGO,34.30777798065913,0.0,65.69222201934086,0.0
EL ORO,93.06479323264236,0.0,1.1730033533918969,0.0
MORELOS,55.194216419157584,0.0,34.67931484194102,0.0
ACAMBAY DE RUÍZ CASTAÑEDA,0.0,0.0,100.0,0.0
JOCOTITLÁN,53.959576325291394,0.0,46.04042367470861,0.0
JIQUIPILCO,67.08934771820094,0.0,0.0,0.0
TEXCALTITLÁN,0.0,0.0,76.57490838987248,0.0
TENANCINGO,0.0,0.0,8.488464685824756,0.0
ZUMPAHUACÁN,0.0,0.0,98.28445106490841,0.0
COATEPEC HARINAS,0.0,0.0,57.691543415123355,0.0
OCUILAN,0.0,0.0,7.468211506434944,0.0
SULTEPEC,0.0,35.30214822567152,64.69785177432847,0.0
ZACUALPAN,0.0,33.47192232099315,66.52807767900684,0.0
MALINALCO,0.0,0.0,58.43103410895083,0.0
ALMOLOYA DE ALQUISIRAS,0.0,15.099798755510378,84.90020124448962,0.0
VILLA GUERRERO,0.0,0.0,60.72452958225594,0.0
IXTAPAN DE LA SAL,0.0,0.0,100.0,0.0
TONATICO,0.0,0.0,100.0,0.0
VALLE DE BRAVO,0.0,0.0,34.409506921775325,0.0
VILLA VICTORIA,35.35913183034211,0.0,0.0,0.0
VILLA DE ALLENDE,0.0,0.0,0.0,0.0
OTZOLOAPAN,0.0,0.0,100.0,0.0
SANTO TOMÁS,0.0,0.0,96.71307141983064,0.0
ZACAZONAPAN,0.0,0.0,91.03779823577224,0.0
AMANALCO,0.0,0.0,0.0,0.0
DONATO GUERRA,0.0,0.0,1.2205473354493532,0.0
IXTAPAN DEL ORO,0.0,0.0,26.36340545483057,0.0
CHAPA DE MOTA,9.572264471574151,0.0,90.42773552842584,0.0
TIMILPAN,0.0,0.0,100.0,0.0
VILLA DEL CARBÓN,13.887993293241605,0.0,75.33520847817731,0.0
JILOTEPEC,0.0,0.0,100.0,0.0
SOYANIQUILPAN DE JUÁREZ,0.0,0.0,100.0,0.0
ACULCO,0.0,0.0,100.0,0.0
POLOTITLÁN,0.0,0.0,100.0,0.0
AQUILA,0.0,66.91741690364307,33.08258309635692,0.0
COAHUAYANA,0.0,10.299403542535183,89.70059645746483,0.0
CHINICUILA,0.0,25.180447041677922,74.81955295832209,0.0
AGUILILLA,2.819597949370489,57.62061129163685,39.55979075899267,0.0
COALCOMÁN DE VÁZQUEZ PALLARES,0.0,12.121478453603817,87.87852154639619,0.0
LÁZARO CÁRDENAS,0.0,100.0,0.0,0.0
ARTEAGA,0.0,89.3529836418088,10.647016358191193,0.0
LA HUACANA,8.01259527732943,86.12486564011726,5.862539082553317,0.0
CHURUMUCO,0.0,34.99888370259351,65.00111629740648,0.0
TUMBISCATÍO,0.0,52.825821309766575,47.17417869023343,0.0
APATZINGÁN,46.601383697460165,43.71401367664146,5.352743916414267,0.0
TEPALCATEPEC,28.868035736284277,70.3242364121936,0.8077278515221396,0.0
BUENAVISTA,83.90217266045256,0.0,0.0,0.0
MÚGICA,100.0,0.0,0.0,0.0
PARÁCUARO,80.73887932653373,0.4475994417573524,18.467137669856744,0.0
GABRIEL ZAMORA,11.940389916917615,22.24816604712986,65.81144403595252,0.0
NUEVO URECHO,0.0,14.521845598004044,83.27780389554611,0.0
NUEVO PARANGARICUTIRO,0.0,0.0,0.0,0.0
TANCÍTARO,0.0,0.0,3.0133057601321256,0.0
URUAPAN,0.0,0.0,26.70828526904618,0.0
TARETAN,0.0,0.0,58.70068811179922,0.0
TINGAMBATO,0.0,0.0,0.5947474495508722,0.0
ZIRACUARETIRO,0.0,0.0,44.88557175011597,0.0
CHARAPAN,9.342880919463967,0.0,0.0,0.0
CHERÁN,0.0,0.0,0.0,0.0
NAHUATZEN,5.9252296946786105,0.0,0.0,0.0
PARACHO,0.0,0.0,0.0,0.0
CHAVINDA,100.0,0.0,0.0,0.0
ECUANDUREO,100.0,0.0,0.0,0.0
IXTLÁN,100.0,0.0,0.0,0.0
JACONA,100.0,0.0,0.0,0.0
TANGAMANDAPIO,79.13504318845636,0.0,0.0,0.0
ZAMORA,100.0,0.0,0.0,0.0
CHILCHOTA,42.99524960486642,0.0,0.0,0.0
PURÉPERO,82.91130730765511,0.0,0.0,0.0
TANGANCÍCUARO,97.96155545358278,0.0,0.0,0.0
TLAZAZALCA,100.0,0.0,0.0,0.0
PERIBÁN,45.493587408274216,0.0,0.0,0.0
LOS REYES,36.13852172511983,0.0,0.0,0.0
COTIJA,79.38399253912974,0.0,20.616007460870257,0.0
TINGÜINDÍN,37.706544709888206,0.0,0.0,0.0
TOCUMBO,63.0206083800386,0.0,34.797163431932745,0.0
BRISEÑAS,100.0,0.0,0.0,0.0
PAJACUARÁN,100.0,0.0,0.0,0.0
COJUMATLÁN DE RÉGULES,100.0,0.0,0.0,0.0
SAHUAYO,100.0,0.0,0.0,0.0
VENUSTIANO CARRANZA,100.00000000000001,0.0,0.0,0.0
VISTA HERMOSA,100.0,0.0,0.0,0.0
JIQUILPAN,100.0,0.0,0.0,0.0
MARCOS CASTELLANOS,99.99999999999999,0.0,0.0,0.0
VILLAMAR,100.0,0.0,0.0,0.0
TANHUATO,100.0,0.0,0.0,0.0
YURÉCUARO,100.0,0.0,0.0,0.0
CHURINTZIO,100.0,0.0,0.0,0.0
NUMARÁN,100.0,0.0,0.0,0.0
PENJAMILLO,100.0,0.0,0.0,0.0
LA PIEDAD,100.0,0.0,0.0,0.0
ZINÁPARO,100.0,0.0,0.0,0.0
COENEO,100.0,0.0,0.0,0.0
HUANIQUEO,100.0,0.0,0.0,0.0
JIMÉNEZ,99.58313889755168,0.0,0.0,0.0
PANINDÍCUARO,100.0,0.0,0.0,0.0
ZACAPU,53.51662479619282,0.0,0.0,0.0
ANGAMACUTIRO,100.0,0.0,0.0,0.0
MORELOS,100.0,0.0,0.0,0.0
PURUÁNDIRO,100.0,0.0,0.0,0.0
JOSÉ SIXTO VERDUZCO,100.0,0.0,0.0,0.0
ERONGARÍCUARO,43.398271531696565,0.0,0.0,0.0
HUIRAMBA,100.0,0.0,0.0,0.0
LAGUNILLAS,100.0,0.0,0.0,0.0
PÁTZCUARO,45.184259035363894,0.0,0.0,0.0
QUIROGA,100.0,0.0,0.0,0.0
TZINTZUNTZAN,100.0,0.0,0.0,0.0
ARIO,0.0,2.746167660408503,56.42837553415874,0.0
SALVADOR ESCALANTE,0.0,0.0,0.0,0.0
TACÁMBARO,0.0,0.0,34.73054476664365,0.0
TURICATO,0.0,32.96023205958401,66.62202400974378,0.0
ACUITZIO,27.008210180176356,0.0,0.0,0.0
MADERO,0.0,0.7477194049695952,86.90463203018565,0.0
MORELIA,87.64440246120715,0.7523016119927362,4.967869917923365,0.0
COPÁNDARO,100.0,0.0,0.0,0.0
CUITZEO,100.0,0.0,0.0,0.0
CHUCÁNDIRO,100.0,0.0,0.0,0.0
HUANDACAREO,100.0,0.0,0.0,0.0
SANTA ANA MAYA,100.0,0.0,0.0,0.0
ÁLVARO OBREGÓN,97.80619215538633,0.0,2.1938078446136666,0.0
CHARO,81.7145714149026,18.285428585097417,0.0,0.0
INDAPARAPEO,94.64619894808767,0.0,5.353801051912323,0.0
TARÍMBARO,100.0,0.0,0.0,0.0
QUERÉNDARO,73.21278223996984,0.0,26.787217760030163,0.0
ZINAPÉCUARO,41.196056592030345,0.0,58.80394340796966,0.0
TZITZIO,8.288714083034906,70.24586494828993,21.46542096867517,0.0
HUETAMO,0.0,96.3373445156277,3.662655484372296,0.0
TIQUICHEO DE NICOLÁS ROMERO,0.0,61.29061473300187,38.70938526699811,0.0
SAN LUCAS,0.0,100.0,0.0,0.0
CARÁCUARO,0.0,50.10989054829524,49.89010945170476,0.0
NOCUPÉTARO,0.0,0.0,100.0,0.0
TUZANTLA,23.08287346838938,6.293774861522321,70.6233516700883,0.0
CONTEPEC,98.92127140706114,0.0,1.0787285929388724,0.0
EPITACIO HUERTA,42.52001406316869,0.0,57.4799859368313,0.0
MARAVATÍO,57.965129622242,0.0,42.034870377758,0.0
SENGUIO,81.61182684791564,0.0,0.0,0.0
TLALPUJAHUA,94.95597242463394,0.0,0.0,0.0
APORO,46.89566622799194,0.0,0.0,0.0
HIDALGO,89.61067334388237,10.386055516270408,0.0032711398472249826,0.0
